GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,comparison,-log10(padj),ann
RAPGEF6,2179.80272477173,0.083499874984417,0.215505541544525,0.387460454083801,0.698415356023819,0.858632906108121,M_vs_G,0.066192471706414,Not significant
MYO16,24.7455052097078,0.294604069792192,0.760568329674376,0.387347274791631,0.698499131556116,0.858670932717153,M_vs_G,0.0661732383638949,Not significant
SEC22A,828.188037049717,-0.082269017498639,0.212443895172808,-0.387250560585508,0.698570722509894,0.858693976099801,M_vs_G,0.0661615837482946,Not significant
LOC107984035,19.4865651653168,0.279998371413791,0.723409825915723,0.387053591730465,0.69871653345717,0.858754939984083,M_vs_G,0.0661307516480761,Not significant
LBH,2593.38753589292,0.0800668643212385,0.206869323243735,0.387040780458798,0.698726017695216,0.858754939984083,M_vs_G,0.0661307516480761,Not significant
KCTD8,14.9433308424907,-0.278506170693085,0.720072711932524,-0.386775066014699,0.698922737811308,0.85888187775333,M_vs_G,0.0660665606942494,Not significant
SEL1L,743.759600358399,-0.079802438221995,0.206399511150078,-0.38664063581027,0.699022270120197,0.85888187775333,M_vs_G,0.0660665606942494,Not significant
SPTLC2,810.085967137531,-0.0743277616144134,0.192248071806234,-0.386624224191586,0.699034421659699,0.85888187775333,M_vs_G,0.0660665606942494,Not significant
NUP85,587.571381982583,-0.072604189974536,0.187794208417716,-0.386615703360992,0.69904073070883,0.85888187775333,M_vs_G,0.0660665606942494,Not significant
TMEM216,114.352996931452,0.123914874556581,0.320812339165037,0.386253455459625,0.699308967888656,0.859027750826385,M_vs_G,0.0659928060918132,Not significant
AURKA,12.0105802180079,-0.334157674170387,0.865484331667445,-0.386093268178058,0.699427595272726,0.859027750826385,M_vs_G,0.0659928060918132,Not significant
DDX52,66.2844765941767,-0.131280362079646,0.340088154230449,-0.386018626190338,0.699482874225593,0.859027750826385,M_vs_G,0.0659928060918132,Not significant
TAF4,33.9477331660733,-0.163134603540936,0.422691468422048,-0.385942503523751,0.699539251391803,0.859027750826385,M_vs_G,0.0659928060918132,Not significant
RNF157,11.0313966470062,-0.269280905012438,0.697731642706182,-0.385937642111257,0.699542851856105,0.859027750826385,M_vs_G,0.0659928060918132,Not significant
DHX57,371.916066048038,0.0847631258565616,0.219632722520156,0.385931225930065,0.699547603825133,0.859027750826385,M_vs_G,0.0659928060918132,Not significant
VSIG1,22.724664945147,-0.343678286360589,0.890522626876745,-0.385928752384364,0.699549435792213,0.859027750826385,M_vs_G,0.0659928060918132,Not significant
IL1RAPL2,36.1657868521139,-0.235141520166429,0.609357635360198,-0.385884259950947,0.699582388250696,0.859027750826385,M_vs_G,0.0659928060918132,Not significant
SH3TC1,230.421900323294,-0.0951532457486475,0.246874901578588,-0.385431022514685,0.699918102000575,0.859295154792183,M_vs_G,0.0658576370064884,Not significant
SLC10A1,52.4221326610264,-0.127547742972866,0.330978268841427,-0.385365913657535,0.699966333062515,0.859295154792183,M_vs_G,0.0658576370064884,Not significant
JOSD2,76.8258529763582,-0.151940363698952,0.394326520258323,-0.385316117210216,0.700003221879438,0.859295154792183,M_vs_G,0.0658576370064884,Not significant
PIGP,138.66882043764,0.0982666529889915,0.255126258933989,0.385168713716831,0.700112421377495,0.859295154792183,M_vs_G,0.0658576370064884,Not significant
LILRA4-2,7.76469888151818,-0.467831850130033,1.21465864397435,-0.385155000090635,0.70012258102524,0.859295154792183,M_vs_G,0.0658576370064884,Not significant
TIPIN,62.1601332894039,0.122523197247194,0.318161517974349,0.38509747510405,0.700165198609344,0.859295154792183,M_vs_G,0.0658576370064884,Not significant
ASB13,5.8833054372911,0.475852030862271,1.23575590889634,0.385069597836078,0.700185851918805,0.859295154792183,M_vs_G,0.0658576370064884,Not significant
SCML2,13.8906855716473,-0.255429856775026,0.663421163270554,-0.385019156633171,0.700223222635442,0.859295154792183,M_vs_G,0.0658576370064884,Not significant
PROX1-AS1,5.67405109879299,-0.447973221599756,1.1639976066369,-0.384857510913679,0.70034298708696,0.859377223771032,M_vs_G,0.0658161606842745,Not significant
PSMC3IP,17.9839381932682,0.249481107433423,0.648507425846021,0.384700463696246,0.700459351611874,0.859455108686954,M_vs_G,0.0657768025821574,Not significant
ERBB2,23.0998830624708,-0.243558058398195,0.633472749845234,-0.384480719111753,0.700622183706643,0.859589992679647,M_vs_G,0.0657086491942129,Not significant
GPBP1,3666.15459072259,0.0687903078156411,0.178963866541403,0.384380987877945,0.700696089706407,0.859615761543179,M_vs_G,0.0656956300716207,Not significant
LINC00971,6.52844861847633,-0.33260400845449,0.865584811939544,-0.384253517236761,0.70079055616579,0.859666748236292,M_vs_G,0.0656698713736175,Not significant
ZNF839,131.454761101246,-0.106274144912962,0.276721806755116,-0.384046874220537,0.700943705839782,0.859787101590269,M_vs_G,0.0656090743971804,Not significant
PCNX2,742.579750342817,0.0661187154895995,0.172224647357765,0.383909716199041,0.701045364698327,0.859787101590269,M_vs_G,0.0656090743971804,Not significant
H4C2,17.0577762154722,0.246579707858772,0.642290275098219,0.383906961414082,0.701047406546217,0.859787101590269,M_vs_G,0.0656090743971804,Not significant
SPDYE21,60.0203729727807,0.124899630435464,0.325454000929332,0.383770456282037,0.701148586917744,0.859846293496334,M_vs_G,0.0655791764918933,Not significant
PPIP5K1,126.816156199942,-0.113237691757142,0.295346084033143,-0.383406782344317,0.701418175282026,0.860012989024689,M_vs_G,0.0654949894318412,Not significant
FPASL,5.23996349239294,-0.383705740029531,1.00079345474243,-0.38340152826867,0.701422070358697,0.860012989024689,M_vs_G,0.0654949894318412,Not significant
LOC105379168,23.6276338521238,-0.202413866361257,0.527981683218006,-0.383372894922341,0.701443297651807,0.860012989024689,M_vs_G,0.0654949894318412,Not significant
C3orf49,19.6484549119409,-0.236300221440549,0.616543122595319,-0.383266332524886,0.701522299590216,0.860015213302491,M_vs_G,0.0654938662042406,Not significant
PKD1L1,83.6340820810421,0.12114815925904,0.316139688803305,0.383210851246254,0.701563432905335,0.860015213302491,M_vs_G,0.0654938662042406,Not significant
CFAP54,21.1558301348267,-0.244753207450888,0.638902485942159,-0.383083823957833,0.701657613074261,0.860015213302491,M_vs_G,0.0654938662042406,Not significant
KITLG,5.92520035135326,-0.477470445479951,1.24659165992364,-0.383020728302641,0.701704394958326,0.860015213302491,M_vs_G,0.0654938662042406,Not significant
CHRNA5,5.4028569082832,0.429167338870355,1.12050183462035,0.38301350842122,0.701709748166929,0.860015213302491,M_vs_G,0.0654938662042406,Not significant
SHISAL2A,207.63180550685,-0.122829533393027,0.32080604635111,-0.382877862777543,0.701810325897975,0.860043722551285,M_vs_G,0.0654794697098208,Not significant
SLC9A5,11.3681411640503,0.340904340071438,0.890463118769033,0.382839370756535,0.701838867686014,0.860043722551285,M_vs_G,0.0654794697098208,Not significant
LOC124900339,5.5321100037137,0.359226391492656,0.938538622599515,0.382750781739476,0.701904557935238,0.860059359165197,M_vs_G,0.0654715737933378,Not significant
LINC00658,5.74188395191175,0.608754576410568,1.59202176307726,0.382378300679691,0.702180783285392,0.860332947338586,M_vs_G,0.065333445025185,Not significant
FEM1A,104.420650368391,0.109288459348018,0.285869993200496,0.382301262628038,0.702237918250044,0.860338078386863,M_vs_G,0.0653308548892209,Not significant
SPDYE14,21.6243238455023,-0.163576792130286,0.428113944467443,-0.382087045386407,0.702396800459708,0.860467853639159,M_vs_G,0.065265349912724,Not significant
P2RX6,11.7783261418109,-0.242998811397602,0.636304099102754,-0.381891004223062,0.702542213099531,0.860550392253789,M_vs_G,0.0652236931028781,Not significant
ATG7,1623.64391023504,-0.0652939134541229,0.171012364674531,-0.381808143395886,0.702603678014149,0.860550392253789,M_vs_G,0.0652236931028781,Not significant
H2AC21,23.9549047876728,0.209331861770619,0.548302044926916,0.381782019066739,0.702623057051573,0.860550392253789,M_vs_G,0.0652236931028781,Not significant
PTCSC2,26.5812811050179,-0.237224211861835,0.62163994311751,-0.381610310740589,0.702750435163735,0.860577950208969,M_vs_G,0.0652097856358136,Not significant
LOC124900586,68.3030095528827,0.110373484402188,0.289231944738425,0.381608900434589,0.702751481403336,0.860577950208969,M_vs_G,0.0652097856358136,Not significant
STAMBP,204.345497046778,-0.0915773761944265,0.240068731868867,-0.381463156328283,0.702859605127282,0.860594177692105,M_vs_G,0.0652015964416395,Not significant
TNKS-2,185.850956476842,-0.097987309848723,0.256920985662856,-0.381390837326565,0.702913258926559,0.860594177692105,M_vs_G,0.0652015964416395,Not significant
ZSCAN25,195.989630136736,-0.0825824586467095,0.216537669552429,-0.381376869980188,0.702923621535455,0.860594177692105,M_vs_G,0.0652015964416395,Not significant
TMEM161A,87.7048549423968,0.115440829393771,0.30294503177404,0.381061965986871,0.703157268746065,0.860801140698876,M_vs_G,0.0650971661678123,Not significant
CACNB3,8.63241510192202,0.348194136266033,0.913880401856053,0.381006240596543,0.703198617861831,0.860801140698876,M_vs_G,0.0650971661678123,Not significant
ZKSCAN8,366.712764906533,-0.0932775801138842,0.245053087237996,-0.380642338218301,0.703468660728803,0.861066837527859,M_vs_G,0.0649631365336462,Not significant
POMK,32.9453226435209,-0.183684007642361,0.482916052421654,-0.380364261492759,0.703675039738405,0.861254573720197,M_vs_G,0.0648684587433377,Not significant
TRDMT1,258.145166050885,0.0846197603289307,0.222550217314789,0.380227713771402,0.703776388766993,0.861282559359888,M_vs_G,0.0648543469907862,Not significant
LINC02362,83.0364185778285,0.129868453161691,0.341587728738547,0.380190628162443,0.703803915513607,0.861282559359888,M_vs_G,0.0648543469907862,Not significant
LOC124901662,10.4430170057742,-0.249158227201761,0.655856853909198,-0.37989726830888,0.704021675171436,0.861484162953586,M_vs_G,0.0647527019711322,Not significant
COL22A1,7.09752202512146,0.306853761446771,0.808061018641548,0.379740829427252,0.704137808950282,0.861528636620406,M_vs_G,0.0647302823256145,Not significant
ZNF629,8.28284258517427,-0.292541468446509,0.770443127808734,-0.379705468044792,0.704164060739468,0.861528636620406,M_vs_G,0.0647302823256145,Not significant
LINC01592,5.14991125579181,-0.380362375885301,1.00254690575313,-0.379396089801472,0.704393753792086,0.861744775287427,M_vs_G,0.064621341016294,Not significant
HAS3,54.5411649862505,0.121752147146932,0.32137776285055,0.378844342144328,0.704803457144168,0.862181086737603,M_vs_G,0.064401508292135,Not significant
SPTB,6.91455719253947,0.304834632377657,0.805003865508077,0.378674743611649,0.704929410711063,0.862270249521535,M_vs_G,0.0643565978858243,Not significant
LOC101928849,5.72890360486925,0.488863782063112,1.2932337213739,0.378016575026946,0.705418280913324,0.862803285401627,M_vs_G,0.0640882098501131,Not significant
RTN4R,5.5944233482324,-0.398895911900196,1.05557168177914,-0.377895616930407,0.705508138623179,0.862833830770574,M_vs_G,0.0640728350241331,Not significant
CCDC81,8.47871920629551,-0.330629942970595,0.875052778593972,-0.377840001264666,0.705549455932587,0.862833830770574,M_vs_G,0.0640728350241331,Not significant
PGM3,126.618173223945,-0.108959827170337,0.28846610026061,-0.377721427481077,0.705637548214746,0.862876619577168,M_vs_G,0.0640512984533938,Not significant
C21orf62-AS1-2,67.2751136508981,0.360485824712312,0.954599944105393,0.377630259605916,0.705705282448099,0.862879810939551,M_vs_G,0.0640496922115763,Not significant
FBXO40,8.85105677066259,0.27992846477928,0.741642812787469,0.377443777452878,0.705843838795907,0.862879810939551,M_vs_G,0.0640496922115763,Not significant
TAPT1,536.20561535906,0.089331777215199,0.236701137303758,0.377403244584161,0.705873956031297,0.862879810939551,M_vs_G,0.0640496922115763,Not significant
TET3,677.525978671586,0.0740474046176979,0.196235999554436,0.377338535160859,0.705922038185316,0.862879810939551,M_vs_G,0.0640496922115763,Not significant
UBE2H-DT,12.9675616604653,-0.231696937666995,0.614073747883259,-0.377311256938869,0.705942307542823,0.862879810939551,M_vs_G,0.0640496922115763,Not significant
NPIPB3,8.50494762746503,-0.301403849028949,0.798935269795747,-0.377256907316164,0.705982693199111,0.862879810939551,M_vs_G,0.0640496922115763,Not significant
LINC02930,6.41768234013664,0.404541486199834,1.07243527062433,0.377217625418385,0.706011882973803,0.862879810939551,M_vs_G,0.0640496922115763,Not significant
F12,7.31850977975917,0.404655265026858,1.07310497427545,0.377088239014154,0.70610803108124,0.862912515269611,M_vs_G,0.0640332321661058,Not significant
EFNB2,5.75021143886353,-0.370038918828627,0.981650863154021,-0.376955731123895,0.706206503653077,0.862912515269611,M_vs_G,0.0640332321661058,Not significant
HTR6,29.2742632415237,0.20039633469567,0.53174229399203,0.376867397910374,0.706272150768712,0.862912515269611,M_vs_G,0.0640332321661058,Not significant
PAX9,5.29263243802841,-0.621811955652741,1.65016086719915,-0.376818992628369,0.706308125334773,0.862912515269611,M_vs_G,0.0640332321661058,Not significant
ABCD4,547.696585089638,0.0696481705583644,0.184843512133947,0.376795321373757,0.706325717932977,0.862912515269611,M_vs_G,0.0640332321661058,Not significant
ZNF200,67.3413392812818,-0.159424583617232,0.423232065550225,-0.376683613066914,0.706408742238668,0.862912515269611,M_vs_G,0.0640332321661058,Not significant
TMEM178A,4.7496512232878,-0.429930373990965,1.14136340258936,-0.376681408406472,0.706410380830596,0.862912515269611,M_vs_G,0.0640332321661058,Not significant
KCNJ2-AS1,4.46060704430103,-0.557902862847371,1.48190561539571,-0.376476650774008,0.706562570833926,0.862999854237975,M_vs_G,0.0639892776378017,Not significant
CFLAR,1543.14205222935,-0.0840281944117861,0.2232166621478,-0.376442303201129,0.706588101469753,0.862999854237975,M_vs_G,0.0639892776378017,Not significant
TRK-TTT3-1,9.19203344796825,-0.296556269166102,0.788437518638846,-0.376131604794854,0.706819059358694,0.863197245614104,M_vs_G,0.0638899541181302,Not significant
SRF,50.7710192345339,0.151073156822358,0.401702745312179,0.376081962559039,0.706855963452598,0.863197245614104,M_vs_G,0.0638899541181302,Not significant
INCA1,18.5910415295192,-0.236824734456343,0.629945899668188,-0.375944560606055,0.706958111811318,0.863236704829128,M_vs_G,0.0638701017289394,Not significant
PLK4,103.345807824289,-0.130252255888817,0.346511805309905,-0.375895579581552,0.70699452691649,0.863236704829128,M_vs_G,0.0638701017289394,Not significant
ZNF664-RFLNA,18.8600179927345,-0.194689703687315,0.518094042930376,-0.375780625822556,0.707079992303097,0.863276188664289,M_vs_G,0.0638502378613689,Not significant
KLB,14.7828798423358,-0.316742119704732,0.843728205415133,-0.375407764813182,0.707357231001937,0.863549785616114,M_vs_G,0.0637126193066246,Not significant
DCTN1,447.316429365145,0.0841221009688226,0.224181115792541,0.375241690948982,0.707480726780664,0.863635664447375,M_vs_G,0.0636694314687947,Not significant
